cond,w,seed,step,ret,success
D,0.2,1,344064,-0.15878601089119912,0.54
D,0.2,1,360448,-0.22502454608678818,0.52
D,0.2,1,376832,-0.33910038337111476,0.46
D,0.2,1,393216,-0.30112026318907736,0.48
D,0.2,1,409600,-0.23731543645262718,0.515
D,0.2,1,425984,-0.31160327583551406,0.475
D,0.2,1,442368,-0.3681125919520855,0.455
D,0.2,1,458752,-0.4108220690488815,0.435
D,0.2,1,475136,-0.03374803856015205,0.6
D,0.2,1,491520,-0.0501909214258194,0.6
D,0.2,1,507904,-0.15692152887582778,0.545
D,0.2,1,524288,-0.2211807794868946,0.515
D,0.2,1,540672,-0.2668793797492981,0.505
D,0.2,1,557056,-0.09603787332773209,0.59
D,0.2,1,573440,-0.05447601452469826,0.615
D,0.2,1,589824,-0.1222358874976635,0.575
D,0.2,1,606208,-0.16861459210515023,0.54
D,0.2,1,622592,0.023306780606508256,0.625
D,0.2,1,638976,0.0026332302391529083,0.615
D,0.2,1,655360,-0.04161636069417,0.6
D,0.2,1,671744,-0.1251036460697651,0.56
D,0.2,1,688128,-0.21821655943989754,0.5
D,0.2,1,704512,-0.22180884033441545,0.495
D,0.2,1,720896,-0.11618108347058297,0.56
D,0.2,1,737280,-0.12885088503360748,0.57
D,0.2,1,753664,-0.05865429371595383,0.615
D,0.2,1,770048,0.028525288701057434,0.635
D,0.2,1,786432,0.030322121530771254,0.63
D,0.2,1,802816,-0.01589649811387062,0.61
D,0.2,1,819200,-0.09570391803979873,0.565
D,0.2,1,835584,-0.1883522553741932,0.53
D,0.2,1,851968,-0.10550599679350853,0.58
D,0.2,1,868352,-0.04715765103697777,0.615
D,0.2,1,884736,0.006173738837242126,0.65
D,0.2,1,901120,0.024651156067848207,0.66
D,0.2,1,917504,0.01654517188668251,0.655
D,0.2,1,933888,0.028927616626024246,0.645
D,0.2,1,950272,-0.0048403190076351165,0.625
D,0.2,1,966656,0.0027628906071186067,0.64
D,0.2,1,983040,-0.034673189967870714,0.625
D,0.2,1,999424,-0.0779306599497795,0.575
D,0.2,1,1015808,-0.013169485628604888,0.61
D,0.2,1,1032192,-0.041170617938041686,0.595
D,0.2,1,1048576,-0.0012870644032955169,0.63
D,0.2,1,1064960,-0.014820228815078735,0.62
D,0.2,1,1081344,0.005900238752365112,0.63
D,0.2,1,1097728,-0.02084833413362503,0.61
D,0.2,1,1114112,0.08190377697348594,0.67
D,0.2,1,1130496,-0.00532298818230629,0.615
D,0.2,1,1146880,-0.031008417308330535,0.595
D,0.2,1,1163264,-0.030327917337417604,0.595
D,0.2,1,1179648,-0.11244098037481308,0.565
D,0.2,1,1196032,-0.10341746121644974,0.565
D,0.2,1,1212416,-0.11013167023658753,0.565
D,0.2,1,1228800,0.0469643859565258,0.655
D,0.2,1,1245184,0.07987457856535912,0.685
D,0.2,1,1261568,0.07853709548711776,0.69
D,0.2,1,1277952,0.051633275151252746,0.67
D,0.2,1,1294336,-0.027952895015478135,0.635
D,0.2,1,1310720,-0.0646634891629219,0.61
D,0.2,1,1327104,-0.03210092201828957,0.62
D,0.2,1,1343488,-0.04097176223993301,0.595
D,0.2,1,1359872,-0.020604650676250457,0.62
D,0.2,1,1376256,-0.00265068382024765,0.635
D,0.2,1,1392640,0.016653188914060594,0.65
D,0.2,1,1409024,0.03185554876923561,0.645
D,0.2,1,1425408,0.0451965107023716,0.66
D,0.2,1,1441792,-0.01755966082215309,0.625
D,0.2,1,1458176,0.015567192733287811,0.655
D,0.2,1,1474560,0.008233004361391067,0.65
D,0.2,1,1490944,-0.02146094962954521,0.625
D,0.2,1,1507328,-0.019792186468839644,0.615
D,0.2,1,1523712,-0.013234154134988785,0.635
D,0.2,1,1540096,0.023306442648172377,0.65
D,0.2,1,1556480,0.02967389926314354,0.655
D,0.2,1,1572864,-0.03265856206417084,0.615
D,0.2,1,1589248,-0.022488895654678345,0.63
D,0.2,1,1605632,-0.1098634871840477,0.57
D,0.2,1,1622016,-0.04854760900139809,0.605
D,0.2,1,1638400,-0.00784899890422821,0.625
D,0.2,1,1654784,0.0330274011194706,0.655
D,0.2,1,1671168,-0.009938993752002715,0.645
D,0.2,1,1687552,-0.056163698881864545,0.615
D,0.2,1,1703936,-0.08102928414940834,0.575
D,0.2,1,1720320,-0.05517965152859688,0.57
D,0.2,1,1736704,-0.08627746388316154,0.55
D,0.2,1,1753088,-0.20484796330332755,0.49
D,0.2,1,1769472,-0.14236578181385995,0.535
D,0.2,1,1785856,-0.11852849572896958,0.56
D,0.2,1,1802240,0.00877795159816742,0.645
D,0.2,1,1818624,0.0010355514287948607,0.625
D,0.2,1,1835008,0.029275689870119095,0.64
D,0.2,1,1851392,0.07179861173033714,0.66
D,0.2,1,1867776,0.10342861816287041,0.68
D,0.2,1,1884160,0.039555611312389376,0.65
D,0.2,1,1900544,0.006325866729021072,0.625
D,0.2,1,1916928,-0.09909430727362632,0.56
D,0.2,1,1933312,-0.03382312387228012,0.6
D,0.2,1,1949696,-0.04721541911363602,0.61
D,0.2,1,1966080,-0.03344654858112335,0.62
D,0.2,1,1982464,-0.040421013236045834,0.61
D,0.2,1,1998848,0.012740681320428849,0.62
D,0.2,2,32768,-1.0885289907455444,0.0
D,0.2,2,49152,-1.1485459629227133,0.0
D,0.2,2,65536,-1.2075566256046295,0.0
D,0.2,2,81920,-1.2483875442700214,0.0
D,0.2,2,98304,-1.3007465493679047,0.0
D,0.2,2,114688,-1.3380918657779695,0.0
D,0.2,2,131072,-1.3510642892122269,0.0
D,0.2,2,147456,-1.3565554678440095,0.0
D,0.2,2,163840,-0.002353636473417282,0.65
D,0.2,2,180224,-0.1382896114885807,0.585
D,0.2,2,196608,-0.2754844246804714,0.52
D,0.2,2,212992,-0.432752528488636,0.44
D,0.2,2,229376,-0.6482345442473888,0.32
D,0.2,2,245760,-0.495956195294857,0.395
D,0.2,2,262144,-0.4717159113287926,0.405
D,0.2,2,278528,-0.4617649430036545,0.415
D,0.2,2,294912,-0.498313857614994,0.4
D,0.2,2,311296,-0.03029849573969841,0.6
D,0.2,2,327680,-0.1439437274634838,0.53
D,0.2,2,344064,-0.17539603188633918,0.525
D,0.2,2,360448,-0.3010007274150848,0.465
D,0.2,2,376832,-0.4345697395503521,0.41
D,0.2,2,393216,-0.34493945598602294,0.455
D,0.2,2,409600,-0.30452774733304977,0.485
D,0.2,2,425984,-0.3207692849636078,0.48
D,0.2,2,442368,-0.36952841192483904,0.455
D,0.2,2,458752,-0.4127617597579956,0.44
D,0.2,2,475136,-0.06444847717881202,0.595
D,0.2,2,491520,-0.03890897884964943,0.61
D,0.2,2,507904,-0.17186966061592102,0.54
D,0.2,2,524288,-0.2664870426058769,0.485
D,0.2,2,540672,-0.2856715580821037,0.47
D,0.2,2,557056,-0.24024452462792398,0.485
D,0.2,2,573440,-0.2862354002892971,0.455
D,0.2,2,589824,-0.33149035602807997,0.43
D,0.2,2,606208,-0.3744358526170254,0.415
D,0.2,2,622592,-0.16003846243023873,0.515
D,0.2,2,638976,-0.09758164376020431,0.555
D,0.2,2,655360,-0.1304641081392765,0.525
D,0.2,2,671744,-0.23343633428215982,0.465
D,0.2,2,688128,-0.24672479331493377,0.48
D,0.2,2,704512,-0.21399686470627785,0.51
D,0.2,2,720896,-0.17477993965148925,0.545
D,0.2,2,737280,-0.1626348777115345,0.56
D,0.2,2,753664,-0.16055704936385154,0.56
D,0.2,2,770048,0.014927958846092224,0.655
D,0.2,2,786432,-0.016728438287973404,0.63
D,0.2,2,802816,-0.035513472110033036,0.625
D,0.2,2,819200,-0.12929835453629493,0.57
D,0.2,2,835584,-0.16016526341438295,0.55
D,0.2,2,851968,-0.1678295311331749,0.535
D,0.2,2,868352,-0.09477658554911614,0.56
D,0.2,2,884736,-0.19991424977779387,0.515
D,0.2,2,901120,-0.1937060008943081,0.53
D,0.2,2,917504,-0.2010943564772606,0.54
D,0.2,2,933888,-0.13307020023465158,0.56
D,0.2,2,950272,-0.10993022158741951,0.56
D,0.2,2,966656,-0.08414691030979156,0.575
D,0.2,2,983040,-0.1655746053159237,0.535
D,0.2,2,999424,-0.14494480997323989,0.555
D,0.2,2,1015808,-0.14211002930998803,0.55
D,0.2,2,1032192,-0.09627656206488609,0.555
D,0.2,2,1048576,-0.11431578621268272,0.545
D,0.2,2,1064960,-0.14169315338134766,0.54
D,0.2,2,1081344,-0.08163949057459831,0.595
D,0.2,2,1097728,-0.09936925560235978,0.585
D,0.2,2,1114112,-0.07415644451975822,0.59
D,0.2,2,1130496,-0.10877908542752265,0.57
D,0.2,2,1146880,-0.0931563451886177,0.585
D,0.2,2,1163264,0.015637115687131883,0.665
D,0.2,2,1179648,0.007830445468425751,0.665
D,0.2,2,1196032,-0.02661694332957268,0.635
D,0.2,2,1212416,-0.03798465043306351,0.63
D,0.2,2,1228800,-0.022981373965740202,0.635
D,0.2,2,1245184,-0.02427414059638977,0.64
D,0.2,2,1261568,-0.10610009789466858,0.595
D,0.2,2,1277952,-0.07971943974494934,0.605
D,0.2,2,1294336,-0.15211001873016358,0.57
D,0.2,2,1310720,-0.18417379796504973,0.53
D,0.2,2,1327104,-0.1609026862680912,0.525
D,0.2,2,1343488,-0.12342233538627624,0.54
D,0.2,2,1359872,-0.062092124819755554,0.59
D,0.2,2,1376256,-0.06871322497725486,0.59
D,0.2,2,1392640,-0.020296550989151,0.62
D,0.2,2,1409024,-0.03879705846309662,0.61
D,0.2,2,1425408,-0.02698505625128746,0.62
D,0.2,2,1441792,-0.03135837286710739,0.62
D,0.2,2,1458176,-0.05441330477595329,0.625
D,0.2,2,1474560,0.02680737242102623,0.68
D,0.2,2,1490944,0.06197913959622383,0.695
D,0.2,2,1507328,0.06604402795433999,0.695
D,0.2,2,1523712,0.031563098579645156,0.675
D,0.2,2,1540096,0.07424928650259971,0.69
D,0.2,2,1556480,0.005763768851757049,0.64
D,0.2,2,1572864,-0.04844198778271675,0.615
D,0.2,2,1589248,-0.11674229294061661,0.58
D,0.2,2,1605632,-0.11454391866922378,0.58
D,0.2,2,1622016,-0.07597135126590729,0.595
D,0.2,2,1638400,-0.041118811368942264,0.615
D,0.2,2,1654784,-0.021762160062789918,0.625
D,0.2,2,1671168,-0.031464302986860274,0.62
D,0.2,2,1687552,-0.013874744176864623,0.64
D,0.2,2,1703936,0.03435950860381126,0.655
D,0.2,2,1720320,0.043792306780815124,0.655
D,0.2,2,1736704,0.09484384536743164,0.69
D,0.2,2,1753088,0.03026397243142128,0.655
D,0.2,2,1769472,-0.0013219335675239564,0.64
D,0.2,2,1785856,-0.0499828077852726,0.605
D,0.2,2,1802240,-0.03696855753660202,0.61
D,0.2,2,1818624,-0.042234306931495665,0.615
D,0.2,2,1835008,-0.0020999792218208313,0.64
D,0.2,2,1851392,-0.04320869415998459,0.61
D,0.2,2,1867776,-0.025343024879693987,0.61
D,0.2,2,1884160,-0.060928398221731184,0.595
D,0.2,2,1900544,-0.08477223470807076,0.57
D,0.2,2,1916928,-0.05800771877169609,0.595
D,0.2,2,1933312,-0.0019496196508407592,0.62
D,0.2,2,1949696,0.045752163231372836,0.68
D,0.2,2,1966080,0.05120682507753372,0.69
D,0.2,2,1982464,0.02921192929148674,0.685
D,0.2,2,1998848,0.0069724640250206,0.665
D,0.2,3,16384,-1.0288535356521606,0.0
D,0.2,3,32768,-1.0780429989099503,0.0
D,0.2,3,49152,-1.1408796602365923,0.0
D,0.2,3,65536,-1.2119062234615456,0.0
D,0.2,3,81920,-1.2539448064599334,0.0
D,0.2,3,98304,-1.3255690783262253,0.0
D,0.2,3,114688,-1.354609860777855,0.0
D,0.2,3,131072,-1.3664618456363677,0.0
D,0.2,3,147456,-1.3680724000930786,0.0
D,0.2,3,163840,0.009100639671087265,0.68
D,0.2,3,180224,-0.12364497438073158,0.605
D,0.2,3,196608,-0.2710213880240917,0.52
D,0.2,3,212992,-0.40472784757614133,0.45
D,0.2,3,229376,-0.6274285434186458,0.325
D,0.2,3,245760,-0.5434060150384903,0.365
D,0.2,3,262144,-0.5915209797024726,0.355
D,0.2,3,278528,-0.6216798055171967,0.345
D,0.2,3,294912,-0.6389815354347229,0.33
D,0.2,3,311296,-0.0314064148068428,0.6
D,0.2,3,327680,-0.046884810626506804,0.6
D,0.2,3,344064,-0.1715976271033287,0.53
D,0.2,3,360448,-0.28758488461375237,0.485
D,0.2,3,376832,-0.41859206289052964,0.415
D,0.2,3,393216,-0.36655129700899125,0.425
D,0.2,3,409600,-0.31120813980698586,0.455
D,0.2,3,425984,-0.3878843680024147,0.42
D,0.2,3,442368,-0.39881439208984376,0.42
D,0.2,3,458752,-0.4147054234147072,0.415
D,0.2,3,475136,-0.07476610317826271,0.59
D,0.2,3,491520,-0.03554038345813751,0.615
D,0.2,3,507904,-0.09416799113154412,0.595
D,0.2,3,524288,-0.23287564769387245,0.515
D,0.2,3,540672,-0.22551242336630822,0.515
D,0.2,3,557056,-0.2378703311085701,0.505
D,0.2,3,573440,-0.2736250945925713,0.485
D,0.2,3,589824,-0.30740787237882616,0.475
D,0.2,3,606208,-0.29491540268063543,0.47
D,0.2,3,622592,-0.023641689419746398,0.63
D,0.2,3,638976,-0.017269715666770935,0.635
D,0.2,3,655360,0.0035938628017902373,0.65
D,0.2,3,671744,-0.05922944962978363,0.61
D,0.2,3,688128,-0.16927698656916618,0.525
D,0.2,3,704512,-0.16816311493515967,0.525
D,0.2,3,720896,-0.18502897083759307,0.52
D,0.2,3,737280,-0.21345726639032364,0.5
D,0.2,3,753664,-0.1562959770858288,0.535
D,0.2,3,770048,-0.02219144508242607,0.61
D,0.2,3,786432,0.006798447668552398,0.645
D,0.2,3,802816,0.005835919678211212,0.65
D,0.2,3,819200,-0.027821447551250458,0.635
D,0.2,3,835584,-0.13191239401698113,0.57
D,0.2,3,851968,-0.1041312849521637,0.58
D,0.2,3,868352,-0.14427594617009162,0.555
D,0.2,3,884736,-0.14666514411568643,0.56
D,0.2,3,901120,-0.11593579351902009,0.58
D,0.2,3,917504,-0.21248836874961852,0.52
D,0.2,3,933888,-0.07794062510132789,0.595
D,0.2,3,950272,-0.10307931125164033,0.58
D,0.2,3,966656,-0.09807106986641884,0.595
D,0.2,3,983040,-0.10076217234134674,0.59
D,0.2,3,999424,-0.10275057673454285,0.58
D,0.2,3,1015808,-0.06887982726097107,0.575
D,0.2,3,1032192,0.01963688760995865,0.65
D,0.2,3,1048576,-0.05000874981284142,0.615
D,0.2,3,1064960,-0.0867635478079319,0.595
D,0.2,3,1081344,-0.08677240177989005,0.585
D,0.2,3,1097728,-0.14220747098326683,0.54
D,0.2,3,1114112,-0.18561729088425635,0.52
D,0.2,3,1130496,-0.11039396554231644,0.57
D,0.2,3,1146880,-0.10676679730415345,0.575
D,0.2,3,1163264,-0.0006279748678207398,0.64
D,0.2,3,1179648,0.00754654124379158,0.62
D,0.2,3,1196032,-0.034213902056217195,0.595
D,0.2,3,1212416,-0.04378641843795776,0.58
D,0.2,3,1228800,0.023010622560977936,0.63
D,0.2,3,1245184,-0.0494777350127697,0.595
D,0.2,3,1261568,-0.05840835064649582,0.595
D,0.2,3,1277952,-0.10085242688655853,0.565
D,0.2,3,1294336,-0.19408363610506058,0.525
D,0.2,3,1310720,-0.1538790261745453,0.55
D,0.2,3,1327104,-0.1219363035261631,0.57
D,0.2,3,1343488,-0.0955438232421875,0.595
D,0.2,3,1359872,-0.12307535335421563,0.59
D,0.2,3,1376256,-0.08528659656643868,0.605
D,0.2,3,1392640,-0.0724972066283226,0.595
D,0.2,3,1409024,-0.08078347221016884,0.585
D,0.2,3,1425408,-0.04502681240439415,0.615
D,0.2,3,1441792,-0.013892694413661956,0.63
D,0.2,3,1458176,-0.05272097900509834,0.585
D,0.2,3,1474560,-0.07556242674589157,0.555
D,0.2,3,1490944,-0.11367516040802002,0.55
D,0.2,3,1507328,-0.17153070300817488,0.525
D,0.2,3,1523712,-0.1600186552107334,0.535
D,0.2,3,1540096,-0.17172886610031127,0.53
D,0.2,3,1556480,-0.12468276083469391,0.56
D,0.2,3,1572864,-0.14798139810562133,0.555
D,0.2,3,1589248,-0.14084515795111657,0.555
D,0.2,3,1605632,-0.1532078902423382,0.54
D,0.2,3,1622016,-0.08458601638674736,0.575
D,0.2,3,1638400,-0.03769024014472962,0.595
D,0.2,3,1654784,-0.07287106588482857,0.575
D,0.2,3,1671168,-0.19857266634702683,0.5
D,0.2,3,1687552,-0.22322453886270524,0.485
D,0.2,3,1703936,-0.17858481496572495,0.52
D,0.2,3,1720320,-0.1371263748407364,0.56
D,0.2,3,1736704,-0.13646975100040437,0.56
D,0.2,3,1753088,-0.1474149452149868,0.56
D,0.2,3,1769472,-0.11847176879644394,0.575
D,0.2,3,1785856,-0.12508798882365227,0.565
D,0.2,3,1802240,-0.10514356017112732,0.575
D,0.2,3,1818624,-0.09144096747040749,0.58
D,0.2,3,1835008,-0.05649987816810608,0.6
D,0.2,3,1851392,-0.05410707086324692,0.595
D,0.2,3,1867776,-0.05620257318019867,0.6
D,0.2,3,1884160,-0.05396628648042679,0.6
D,0.2,3,1900544,-0.04941578462719917,0.605
D,0.2,3,1916928,-0.0698765367269516,0.585
D,0.2,3,1933312,-0.12524384185671805,0.54
D,0.2,3,1949696,-0.07603571072220802,0.56
D,0.2,3,1966080,-0.02540044978260994,0.605
D,0.2,3,1982464,-0.021772391200065612,0.6
D,0.2,3,1998848,0.040099229365587234,0.635
D,0.2,4,32768,-1.1288272142410278,0.0
D,0.2,4,49152,-1.1577260664531164,0.0
D,0.2,4,65536,-1.2042040427525837,0.0
D,0.2,4,81920,-1.2374998833003796,0.0
D,0.2,4,98304,-1.2842470663380248,0.0
D,0.2,4,114688,-1.3295773845911025,0.0
D,0.2,4,131072,-1.3401331675052643,0.0
D,0.2,4,147456,-1.340650641322136,0.0
D,0.2,4,163840,0.08443455293774604,0.675
D,0.2,4,180224,-0.07770484611392021,0.595
D,0.2,4,196608,-0.18034462347626687,0.545
D,0.2,4,212992,-0.4030699686706066,0.425
D,0.2,4,229376,-0.6273427563905716,0.31
D,0.2,4,245760,-0.5224208581447601,0.36
D,0.2,4,262144,-0.44005756825208664,0.405
D,0.2,4,278528,-0.413672945946455,0.425
D,0.2,4,294912,-0.4616241113841534,0.405
D,0.2,4,311296,0.17516025334596633,0.715
D,0.2,4,327680,0.0917365263402462,0.675
D,0.2,4,344064,0.0035968169569969176,0.63
D,0.2,4,360448,-0.07819972410798073,0.585
D,0.2,4,376832,-0.22100125700235368,0.505
D,0.2,4,393216,-0.18841522052884102,0.525
D,0.2,4,409600,-0.16500257179141045,0.55
D,0.2,4,425984,-0.178767701536417,0.545
D,0.2,4,442368,-0.21187205940485002,0.53
D,0.2,4,458752,-0.29384016036987304,0.48
D,0.2,4,475136,0.032974187731742856,0.635
D,0.2,4,491520,-0.019582930356264114,0.605
D,0.2,4,507904,-0.12517501637339593,0.55
D,0.2,4,524288,-0.26226131021976473,0.465
D,0.2,4,540672,-0.23109529688954353,0.48
D,0.2,4,557056,-0.1250176301598549,0.535
D,0.2,4,573440,-0.12976161167025566,0.55
D,0.2,4,589824,-0.14332769304513931,0.55
D,0.2,4,606208,-0.14254053577780723,0.565
D,0.2,4,622592,0.004926843792200089,0.62
D,0.2,4,638976,-0.06155859351158142,0.59
D,0.2,4,655360,-0.09371681094169616,0.575
D,0.2,4,671744,-0.13706794112920762,0.555
D,0.2,4,688128,-0.11443663731217385,0.58
D,0.2,4,704512,-0.01629118174314499,0.625
D,0.2,4,720896,0.01513797476887703,0.65
D,0.2,4,737280,-0.027952297627925872,0.625
D,0.2,4,753664,-0.09309271916747093,0.575
D,0.2,4,770048,-0.045992484837770464,0.57
D,0.2,4,786432,0.05018639534711838,0.635
D,0.2,4,802816,0.013452710807323456,0.615
D,0.2,4,819200,-0.030295279026031494,0.605
D,0.2,4,835584,-0.1226134631037712,0.555
D,0.2,4,851968,-0.11976305723190307,0.56
D,0.2,4,868352,-0.031657310277223585,0.61
D,0.2,4,884736,0.007232869267463684,0.63
D,0.2,4,901120,-0.05581740200519562,0.59
D,0.2,4,917504,-0.062450901120901105,0.585
D,0.2,4,933888,0.034147371649742124,0.62
D,0.2,4,950272,0.07016688048839569,0.66
D,0.2,4,966656,0.028166845589876175,0.64
D,0.2,4,983040,-0.001094471365213394,0.625
D,0.2,4,999424,-0.06392038643360137,0.595
D,0.2,4,1015808,0.0012731489539146424,0.615
D,0.2,4,1032192,0.0064193359017372135,0.62
D,0.2,4,1048576,-0.031202816963195802,0.6
D,0.2,4,1064960,-0.01697619095444679,0.62
D,0.2,4,1081344,-0.004471002072095871,0.625
D,0.2,4,1097728,0.05224626556038856,0.66
D,0.2,4,1114112,0.04382926866412163,0.66
D,0.2,4,1130496,-0.030502732694149017,0.62
D,0.2,4,1146880,-0.1062469881772995,0.57
D,0.2,4,1163264,-0.05380703195929527,0.605
D,0.2,4,1179648,-0.07144236713647842,0.585
D,0.2,4,1196032,-0.052750861942768096,0.59
D,0.2,4,1212416,-0.037899301052093506,0.6
D,0.2,4,1228800,0.0002759106457233429,0.61
D,0.2,4,1245184,-0.009464048743247987,0.595
D,0.2,4,1261568,-0.045949913114309314,0.575
D,0.2,4,1277952,-0.027776694297790526,0.595
D,0.2,4,1294336,-0.10698756560683251,0.565
D,0.2,4,1310720,-0.097011017203331,0.57
D,0.2,4,1327104,-0.1227959956228733,0.545
D,0.2,4,1343488,-0.07743013054132461,0.57
D,0.2,4,1359872,-0.12061722487211228,0.545
D,0.2,4,1376256,-0.06069219782948494,0.585
D,0.2,4,1392640,-0.021222952604293823,0.61
D,0.2,4,1409024,0.01969153344631195,0.655
D,0.2,4,1425408,0.01100832536816597,0.65
D,0.2,4,1441792,-0.0271189646422863,0.63
D,0.2,4,1458176,-0.038572208434343336,0.605
D,0.2,4,1474560,0.0006417369842529297,0.63
D,0.2,4,1490944,0.01186217188835144,0.625
D,0.2,4,1507328,0.028221106976270675,0.645
D,0.2,4,1523712,-0.07171651735901832,0.59
D,0.2,4,1540096,-0.07512677654623985,0.58
D,0.2,4,1556480,-0.14586229309439658,0.55
D,0.2,4,1572864,-0.0879591691493988,0.58
D,0.2,4,1589248,-0.13775151282548903,0.545
D,0.2,4,1605632,-0.07018096938729286,0.57
D,0.2,4,1622016,-0.07777346551418304,0.555
D,0.2,4,1638400,-0.054933931678533554,0.56
D,0.2,4,1654784,-0.12480551809072495,0.53
D,0.2,4,1671168,-0.14302074119448663,0.525
D,0.2,4,1687552,-0.08845393106341362,0.57
D,0.2,4,1703936,-0.05473214253783226,0.595
D,0.2,4,1720320,-0.06063008561730385,0.59
D,0.2,4,1736704,-0.11279953122138978,0.555
D,0.2,4,1753088,-0.12697847276926041,0.545
D,0.2,4,1769472,-0.09286043882369995,0.56
D,0.2,4,1785856,-0.05423712372779846,0.565
D,0.2,4,1802240,-0.0327021686732769,0.59
D,0.2,4,1818624,-0.06276381567120552,0.57
D,0.2,4,1835008,-0.07022800251841545,0.575
D,0.2,4,1851392,-0.022151053547859192,0.61
D,0.2,4,1867776,-0.040761809796094894,0.59
D,0.2,4,1884160,-0.07737818613648415,0.57
D,0.2,4,1900544,-0.04751983508467674,0.59
D,0.2,4,1916928,-0.06514546006917954,0.575
D,0.2,4,1933312,-0.013846808522939682,0.605
D,0.2,4,1949696,-0.049113560169935226,0.585
D,0.2,4,1966080,-0.001847342848777771,0.615
D,0.2,4,1982464,-0.014851007908582688,0.61
D,0.2,4,1998848,0.0053674083948135375,0.63
D,0.4,0,32768,-1.0826857089996338,0.0
D,0.4,0,49152,-1.1274957543327695,0.0
D,0.4,0,65536,-1.2201374862343073,0.0
D,0.4,0,81920,-1.2545153543513308,0.0
D,0.4,0,98304,-1.292415127158165,0.0
D,0.4,0,114688,-1.3154503471997319,0.0
D,0.4,0,131072,-1.313763005718304,0.0
D,0.4,0,147456,-1.3153062924830872,0.0
D,0.4,0,163840,0.04893909141421318,0.695
D,0.4,0,180224,0.026957525461912154,0.69
D,0.4,0,196608,-0.047910319715738295,0.645
D,0.4,0,212992,-0.25931406632065773,0.53
D,0.4,0,229376,-0.4404842382669449,0.44
D,0.4,0,245760,-0.5636187027394771,0.37
D,0.4,0,262144,-0.6799190686643124,0.31
D,0.4,0,278528,-0.6686217425763608,0.315
D,0.4,0,294912,-0.6603338061273099,0.325
D,0.4,0,311296,0.18798504248261452,0.76
D,0.4,0,327680,0.13573593273758888,0.735
D,0.4,0,344064,0.10194066882133485,0.72
D,0.4,0,360448,-0.006749821752309799,0.655
D,0.4,0,376832,-0.17028589457273482,0.565
D,0.4,0,393216,-0.28820488914847375,0.5
D,0.4,0,409600,-0.3201300451159477,0.46
D,0.4,0,425984,-0.29465985268354417,0.475
D,0.4,0,442368,-0.28963652268052104,0.475
D,0.4,0,458752,-0.31549745723605155,0.45
D,0.4,0,475136,0.13666294500231743,0.715
D,0.4,0,491520,0.10920916706323623,0.7
D,0.4,0,507904,0.04107831671833992,0.66
D,0.4,0,524288,-0.08560058385133744,0.6
D,0.4,0,540672,-0.14999598994851113,0.57
D,0.4,0,557056,-0.16402745693922044,0.565
D,0.4,0,573440,-0.15284466430544852,0.575
D,0.4,0,589824,-0.2071098791062832,0.54
D,0.4,0,606208,-0.20989110499620436,0.53
D,0.4,0,622592,0.17322616368532182,0.725
D,0.4,0,638976,0.1203900246322155,0.7
D,0.4,0,655360,0.07832820162177086,0.675
D,0.4,0,671744,0.026910444945096968,0.66
D,0.4,0,688128,-0.05067136719822884,0.605
D,0.4,0,704512,-0.044303058087825774,0.615
D,0.4,0,720896,-0.03221806362271309,0.63
D,0.4,0,737280,-0.08211701288819313,0.595
D,0.4,0,753664,-0.09575650975108146,0.59
D,0.4,0,770048,0.11206172525882721,0.675
D,0.4,0,786432,0.07311811879277229,0.655
D,0.4,0,802816,0.07618610203266143,0.66
D,0.4,0,819200,0.016241977512836455,0.635
D,0.4,0,835584,-0.02425888255238533,0.625
D,0.4,0,851968,0.018257232159376146,0.65
D,0.4,0,868352,-0.016765062659978867,0.625
D,0.4,0,884736,-0.04715752348303795,0.595
D,0.4,0,901120,-0.06834976956248283,0.595
D,0.4,0,917504,-0.05791983887553215,0.595
D,0.4,0,933888,0.2090165251493454,0.76
D,0.4,0,950272,0.18218469440937043,0.745
D,0.4,0,966656,0.16191891953349113,0.745
D,0.4,0,983040,0.06611738488078117,0.675
D,0.4,0,999424,-0.0028749819099903105,0.64
D,0.4,0,1015808,0.02972204104065895,0.655
D,0.4,0,1032192,-0.01455409750342369,0.625
D,0.4,0,1048576,-0.004801001697778702,0.635
D,0.4,0,1064960,-0.039325554221868515,0.595
D,0.4,0,1081344,0.12077542841434478,0.67
D,0.4,0,1097728,0.07726921737194062,0.66
D,0.4,0,1114112,0.09522373646497727,0.67
D,0.4,0,1130496,0.09697132185101509,0.685
D,0.4,0,1146880,0.08141667306423188,0.71
D,0.4,0,1163264,0.0956267648935318,0.71
D,0.4,0,1179648,-0.0006648924946784973,0.66
D,0.4,0,1196032,-0.030064893513917924,0.635
D,0.4,0,1212416,-0.03684420049190521,0.635
D,0.4,0,1228800,0.08152026206254959,0.66
D,0.4,0,1245184,0.07463865771889687,0.655
D,0.4,0,1261568,0.04438292875885964,0.63
D,0.4,0,1277952,0.028980994522571565,0.635
D,0.4,0,1294336,0.033156578242778775,0.66
D,0.4,0,1310720,0.017430115044116973,0.64
D,0.4,0,1327104,0.053589164316654204,0.65
D,0.4,0,1343488,-0.018443993777036666,0.6
D,0.4,0,1359872,-0.04182012796401977,0.595
D,0.4,0,1376256,-0.06575336530804635,0.575
D,0.4,0,1392640,0.050263845920562746,0.635
D,0.4,0,1409024,0.044023507833480836,0.635
D,0.4,0,1425408,0.027770481258630752,0.62
D,0.4,0,1441792,-0.029825787246227264,0.575
