condition,rough,sigma_k,seed,episode,layout,success,effort,corridor_dev
TRACK,rough,0.03,1,26,26,1,1.3292657136917114,0.1872701197862625
TRACK,rough,0.03,1,27,27,1,1.422656774520874,0.18586036562919617
TRACK,rough,0.03,1,28,28,0,1.5884177684783936,0.15358364582061768
TRACK,rough,0.03,1,29,29,1,1.0739109516143799,0.213956817984581
TRACK,rough,0.03,1,30,20,1,1.2581822872161865,0.18246884644031525
TRACK,rough,0.03,1,31,21,1,1.0729719400405884,0.2314925193786621
TRACK,rough,0.03,1,32,22,1,1.595686435699463,0.18694977462291718
TRACK,rough,0.03,1,33,23,1,1.101511001586914,0.21815697848796844
TRACK,rough,0.03,1,34,24,1,0.9793742895126343,0.24219900369644165
TRACK,rough,0.03,1,35,25,1,1.2864446640014648,0.16045169532299042
TRACK,rough,0.03,1,36,26,1,1.1042379140853882,0.19883674383163452
TRACK,rough,0.03,1,37,27,1,1.4710521697998047,0.19213081896305084
TRACK,rough,0.03,1,38,28,1,0.9845733046531677,0.20080801844596863
TRACK,rough,0.03,1,39,29,1,1.561619758605957,0.1814432144165039
TRACK,rough,0.03,1,40,20,1,1.393528938293457,0.20600275695323944
TRACK,rough,0.03,1,41,21,1,1.1500111818313599,0.18482841551303864
TRACK,rough,0.03,1,42,22,1,1.8524082899093628,0.18638478219509125
TRACK,rough,0.03,1,43,23,1,1.2962671518325806,0.17727790772914886
TRACK,rough,0.03,1,44,24,1,1.2039316892623901,0.24408990144729614
TRACK,rough,0.03,1,45,25,1,1.1906450986862183,0.19262909889221191
TRACK,rough,0.03,1,46,26,1,1.4228190183639526,0.18689163029193878
TRACK,rough,0.03,1,47,27,1,1.0509707927703857,0.19352218508720398
TRACK,rough,0.03,1,48,28,1,1.1752411127090454,0.1958749145269394
TRACK,rough,0.03,1,49,29,1,1.3057574033737183,0.17126871645450592
TRACK,rough,0.03,1,50,20,1,1.4935535192489624,0.17704766988754272
TRACK,rough,0.03,1,51,21,1,1.305364966392517,0.1739414632320404
TRACK,rough,0.03,1,52,22,1,1.7461702823638916,0.18963675200939178
TRACK,rough,0.03,1,53,23,1,1.650386095046997,0.22015510499477386
TRACK,rough,0.03,1,54,24,1,1.4054310321807861,0.17726360261440277
TRACK,rough,0.03,1,55,25,1,1.3373643159866333,0.21902593970298767
TRACK,rough,0.03,1,56,26,1,1.3318415880203247,0.1874210685491562
TRACK,rough,0.03,1,57,27,1,1.2944419384002686,0.22286809980869293
TRACK,rough,0.03,1,58,28,1,1.2016592025756836,0.19262951612472534
TRACK,rough,0.03,1,59,29,1,1.0299921035766602,0.17290198802947998
TRACK,rough,0.03,1,60,20,1,1.1260697841644287,0.1934463232755661
TRACK,rough,0.03,1,61,21,1,1.2414193153381348,0.17124181985855103
TRACK,rough,0.03,1,62,22,1,1.3136072158813477,0.18762557208538055
TRACK,rough,0.03,1,63,23,1,1.1919282674789429,0.1946035623550415
TRACK,rough,0.03,1,64,24,1,1.0854707956314087,0.19329489767551422
TRACK,rough,0.03,1,65,25,1,1.4021234512329102,0.2079968899488449
TRACK,rough,0.03,1,66,26,1,1.5991923809051514,0.15283748507499695
TRACK,rough,0.03,1,67,27,1,1.225252628326416,0.18824858963489532
TRACK,rough,0.03,1,68,28,1,1.2287949323654175,0.19031113386154175
TRACK,rough,0.03,1,69,29,1,1.1282297372817993,0.20491622388362885
TRACK,rough,0.03,1,70,20,1,1.372212290763855,0.1658736914396286
TRACK,rough,0.03,1,71,21,1,1.0910284519195557,0.1780400574207306
TRACK,rough,0.03,1,72,22,1,1.5050545930862427,0.16073155403137207
TRACK,rough,0.03,1,73,23,1,1.3765720129013062,0.19429102540016174
TRACK,rough,0.03,1,74,24,0,1.5169641971588135,0.20930281281471252
TRACK,rough,0.03,1,75,25,1,1.5373013019561768,0.1882103830575943
TRACK,rough,0.03,1,76,26,1,1.2305443286895752,0.21605184674263
TRACK,rough,0.03,1,77,27,1,1.2975964546203613,0.19405333697795868
TRACK,rough,0.03,1,78,28,1,1.3432402610778809,0.19018930196762085
TRACK,rough,0.03,1,79,29,1,1.2289118766784668,0.19330766797065735
TRACK,rough,0.03,1,80,20,1,1.2057141065597534,0.18557557463645935
TRACK,rough,0.03,1,81,21,1,1.1823735237121582,0.17637494206428528
TRACK,rough,0.03,1,82,22,1,0.9621884822845459,0.19927947223186493
TRACK,rough,0.03,1,83,23,1,1.837524175643921,0.15770822763442993
TRACK,rough,0.03,1,84,24,1,1.7893648147583008,0.18393585085868835
TRACK,rough,0.03,1,85,25,1,1.8001991510391235,0.18463551998138428
TRACK,rough,0.03,1,86,26,1,1.5181983709335327,0.1817605048418045
TRACK,rough,0.03,1,87,27,1,1.311048150062561,0.20267455279827118
TRACK,rough,0.03,1,88,28,1,1.082781195640564,0.18586404621601105
TRACK,rough,0.03,1,89,29,1,1.259535789489746,0.20406772196292877
TRACK,rough,0.03,1,90,20,1,1.3395956754684448,0.18646188080310822
TRACK,rough,0.03,1,91,21,1,1.11795973777771,0.204443097114563
TRACK,rough,0.03,1,92,22,1,1.2502837181091309,0.16592925786972046
TRACK,rough,0.03,1,93,23,1,1.368825078010559,0.2201622873544693
TRACK,rough,0.03,1,94,24,1,1.2295862436294556,0.21041317284107208
TRACK,rough,0.03,1,95,25,1,1.0968183279037476,0.21060466766357422
TRACK,rough,0.03,1,96,26,1,1.1930540800094604,0.2449606955051422
TRACK,rough,0.03,1,97,27,1,1.0873578786849976,0.2000160962343216
TRACK,rough,0.03,1,98,28,1,1.3769482374191284,0.2159315049648285
TRACK,rough,0.03,1,99,29,1,1.2078053951263428,0.19714680314064026
TRACK,rough,0.03,1,100,20,1,1.2458633184432983,0.1935788094997406
TRACK,rough,0.03,1,101,21,1,1.1425669193267822,0.21916049718856812
TRACK,rough,0.03,1,102,22,1,1.3343737125396729,0.20614798367023468
TRACK,rough,0.03,1,103,23,1,1.4317164421081543,0.18743108212947845
TRACK,rough,0.03,1,104,24,1,1.1942520141601562,0.17060236632823944
TRACK,rough,0.03,1,105,25,1,1.5078685283660889,0.1735817939043045
TRACK,rough,0.03,1,106,26,1,1.2761542797088623,0.18626302480697632
TRACK,rough,0.03,1,107,27,1,1.3666291236877441,0.19503705203533173
TRACK,rough,0.03,1,108,28,1,1.4509544372558594,0.17810027301311493
TRACK,rough,0.03,1,109,29,1,1.5042542219161987,0.18525540828704834
TRACK,rough,0.03,1,110,20,1,1.1132910251617432,0.1655379682779312
TRACK,rough,0.03,1,111,21,1,1.0817055702209473,0.19684800505638123
TRACK,rough,0.03,1,112,22,1,1.098453164100647,0.2074289470911026
TRACK,rough,0.03,1,113,23,1,1.8163403272628784,0.18475942313671112
TRACK,rough,0.03,1,114,24,1,1.387207269668579,0.19040964543819427
TRACK,rough,0.03,1,115,25,1,1.3807296752929688,0.20240071415901184
TRACK,rough,0.03,1,116,26,1,1.5469915866851807,0.19462217390537262
TRACK,rough,0.03,1,117,27,1,1.0817852020263672,0.20479603111743927
TRACK,rough,0.03,1,118,28,1,1.3054879903793335,0.20350223779678345
TRACK,rough,0.03,1,119,29,1,1.1236655712127686,0.2264547497034073
TRACK,rough,0.03,1,120,20,1,1.2038187980651855,0.22022151947021484
TRACK,rough,0.03,1,121,21,1,1.222617745399475,0.1814594268798828
TRACK,rough,0.03,1,122,22,1,1.2662334442138672,0.19478286802768707
TRACK,rough,0.03,1,123,23,1,1.2242298126220703,0.1795669049024582
TRACK,rough,0.03,1,124,24,1,1.4233027696609497,0.18834705650806427
TRACK,rough,0.03,1,125,25,1,1.0386672019958496,0.235304594039917
TRACK,rough,0.03,1,126,26,1,1.4424599409103394,0.19260157644748688
TRACK,rough,0.03,1,127,27,1,1.2159461975097656,0.17560163140296936
TRACK,rough,0.03,1,128,28,1,1.1071867942810059,0.20849329233169556
TRACK,rough,0.03,1,129,29,1,1.0729565620422363,0.18600913882255554
TRACK,rough,0.03,1,130,20,1,1.0279302597045898,0.24117577075958252
TRACK,rough,0.03,1,131,21,1,1.0654184818267822,0.159757599234581
TRACK,rough,0.03,1,132,22,1,1.5352355241775513,0.18315312266349792
TRACK,rough,0.03,1,133,23,1,1.2959078550338745,0.23520734906196594
TRACK,rough,0.03,1,134,24,1,1.0890552997589111,0.23400485515594482
TRACK,rough,0.03,1,135,25,1,1.4623780250549316,0.19466038048267365
TRACK,rough,0.03,1,136,26,1,1.5311698913574219,0.21766629815101624
TRACK,rough,0.03,1,137,27,1,0.865371823310852,0.18261925876140594
TRACK,rough,0.03,1,138,28,1,1.232735276222229,0.21213379502296448
TRACK,rough,0.03,1,139,29,1,1.4274030923843384,0.1795416623353958
TRACK,rough,0.03,1,140,20,1,1.1660590171813965,0.17602607607841492
TRACK,rough,0.03,1,141,21,1,1.2359143495559692,0.2181338518857956
TRACK,rough,0.03,1,142,22,1,1.0652803182601929,0.23438844084739685
TRACK,rough,0.03,1,143,23,1,1.617239236831665,0.1643567830324173
TRACK,rough,0.03,1,144,24,1,1.5296850204467773,0.19226974248886108
TRACK,rough,0.03,1,145,25,1,1.3213611841201782,0.20760171115398407
TRACK,rough,0.03,1,146,26,1,1.6738865375518799,0.15823432803153992
TRACK,rough,0.03,1,147,27,1,1.1564174890518188,0.20769985020160675
TRACK,rough,0.03,1,148,28,1,1.3086626529693604,0.18394069373607635
TRACK,rough,0.03,1,149,29,1,1.3444972038269043,0.17075055837631226
TRACK,rough,0.03,1,150,20,1,1.1134334802627563,0.1694166213274002
TRACK,rough,0.03,1,151,21,1,1.4199620485305786,0.16060799360275269
TRACK,rough,0.03,1,152,22,1,1.568556547164917,0.189754918217659
TRACK,rough,0.03,1,153,23,1,1.351606011390686,0.17921729385852814
TRACK,rough,0.03,1,154,24,1,1.3509899377822876,0.17960982024669647
TRACK,rough,0.03,1,155,25,1,1.044084906578064,0.2140742838382721
TRACK,rough,0.03,1,156,26,1,1.473633050918579,0.16420644521713257
TRACK,rough,0.03,1,157,27,1,1.0043003559112549,0.1881115585565567
TRACK,rough,0.03,1,158,28,1,1.2504806518554688,0.1909245401620865
TRACK,rough,0.03,1,159,29,1,1.4317255020141602,0.18854470551013947
TRACK,rough,0.03,1,160,20,1,1.09352707862854,0.21154280006885529
TRACK,rough,0.03,1,161,21,1,1.224185824394226,0.24502328038215637
TRACK,rough,0.03,1,162,22,1,1.1831218004226685,0.21103467047214508
TRACK,rough,0.03,1,163,23,1,1.1385000944137573,0.21161887049674988
TRACK,rough,0.03,1,164,24,1,1.1306025981903076,0.20637603104114532
TRACK,rough,0.03,1,165,25,1,1.110795259475708,0.19847740232944489
TRACK,rough,0.03,1,166,26,1,1.088078498840332,0.19537249207496643
TRACK,rough,0.03,1,167,27,1,1.353405237197876,0.20533983409404755
TRACK,rough,0.03,1,168,28,1,1.225533127784729,0.19730766117572784
TRACK,rough,0.03,1,169,29,1,1.2979601621627808,0.17873598635196686
TRACK,rough,0.03,1,170,20,1,0.9059621095657349,0.2435355931520462
TRACK,rough,0.03,1,171,21,1,1.2939119338989258,0.18282128870487213
TRACK,rough,0.03,1,172,22,1,1.3753864765167236,0.220829039812088
TRACK,rough,0.03,1,173,23,1,1.1565289497375488,0.1995275616645813
TRACK,rough,0.03,1,174,24,1,0.9794228672981262,0.22153936326503754
TRACK,rough,0.03,1,175,25,1,1.7118687629699707,0.171410471200943
TRACK,rough,0.03,1,176,26,1,1.1880172491073608,0.19347423315048218
TRACK,rough,0.03,1,177,27,1,1.2065489292144775,0.18986578285694122
TRACK,rough,0.03,1,178,28,0,1.2694511413574219,0.1931990385055542
TRACK,rough,0.03,1,179,29,1,1.060266375541687,0.17955492436885834
TRACK,rough,0.03,1,180,20,1,1.1683045625686646,0.2036607414484024
TRACK,rough,0.03,1,181,21,1,1.243341088294983,0.1987849920988083
TRACK,rough,0.03,1,182,22,1,1.5285040140151978,0.1752481311559677
TRACK,rough,0.03,1,183,23,1,1.4214024543762207,0.16785122454166412
TRACK,rough,0.03,1,184,24,1,1.166088342666626,0.18902720510959625
TRACK,rough,0.03,1,185,25,1,1.1846585273742676,0.18079453706741333
TRACK,rough,0.03,1,186,26,1,1.3549479246139526,0.18354067206382751
TRACK,rough,0.03,1,187,27,1,1.4463036060333252,0.19741412997245789
TRACK,rough,0.03,1,188,28,1,1.1351001262664795,0.2091786116361618
TRACK,rough,0.03,1,189,29,1,1.4702872037887573,0.17344483733177185
TRACK,rough,0.03,1,190,20,1,1.2672929763793945,0.19343779981136322
TRACK,rough,0.03,1,191,21,1,1.457056999206543,0.2032065987586975
TRACK,rough,0.03,1,192,22,1,1.2043452262878418,0.20299318432807922
TRACK,rough,0.03,1,193,23,1,1.1096374988555908,0.17379797995090485
TRACK,rough,0.03,1,194,24,1,1.4299651384353638,0.18307669460773468
TRACK,rough,0.03,1,195,25,1,1.2845598459243774,0.19988323748111725
TRACK,rough,0.03,1,196,26,1,1.3324682712554932,0.1766158491373062
TRACK,rough,0.03,1,197,27,1,1.1405136585235596,0.2047353982925415
TRACK,rough,0.03,1,198,28,1,1.054557204246521,0.22606275975704193
TRACK,rough,0.03,1,199,29,1,1.1804884672164917,0.20459119975566864
TRACK,rough,0.03,2,0,20,1,1.193830966949463,0.1945856511592865
TRACK,rough,0.03,2,1,21,1,0.9601062536239624,0.20709365606307983
TRACK,rough,0.03,2,2,22,1,1.3098477125167847,0.18221336603164673
TRACK,rough,0.03,2,3,23,1,1.3517390489578247,0.21688759326934814
TRACK,rough,0.03,2,4,24,1,1.2629197835922241,0.20539435744285583
TRACK,rough,0.03,2,5,25,1,1.9869532585144043,0.16442552208900452
TRACK,rough,0.03,2,6,26,1,1.0572043657302856,0.20493167638778687
TRACK,rough,0.03,2,7,27,1,1.4121757745742798,0.183526411652565
TRACK,rough,0.03,2,8,28,1,1.2483969926834106,0.21117854118347168
TRACK,rough,0.03,2,9,29,1,1.2742055654525757,0.20371222496032715
TRACK,rough,0.03,2,10,20,1,1.061724305152893,0.1908387988805771
TRACK,rough,0.03,2,11,21,1,1.1734435558319092,0.18722498416900635
TRACK,rough,0.03,2,12,22,1,1.5601781606674194,0.1652514785528183
TRACK,rough,0.03,2,13,23,1,1.2613232135772705,0.18281979858875275
TRACK,rough,0.03,2,14,24,1,1.1441346406936646,0.1915363222360611
TRACK,rough,0.03,2,15,25,1,1.7485255002975464,0.21434713900089264
TRACK,rough,0.03,2,16,26,1,1.127437949180603,0.2156606912612915
TRACK,rough,0.03,2,17,27,0,1.1612268686294556,0.2307974249124527
TRACK,rough,0.03,2,18,28,1,1.5260061025619507,0.19053782522678375
TRACK,rough,0.03,2,19,29,1,1.1889668703079224,0.19006069004535675
TRACK,rough,0.03,2,20,20,1,1.408308506011963,0.18225805461406708
TRACK,rough,0.03,2,21,21,1,1.2060327529907227,0.20202265679836273
TRACK,rough,0.03,2,22,22,1,1.3831747770309448,0.19503283500671387
TRACK,rough,0.03,2,23,23,1,1.3296900987625122,0.19724714756011963
TRACK,rough,0.03,2,24,24,1,1.356056571006775,0.17503108084201813
TRACK,rough,0.03,2,25,25,1,1.430984377861023,0.20854896306991577
TRACK,rough,0.03,2,26,26,0,1.7114052772521973,0.18538346886634827
TRACK,rough,0.03,2,27,27,1,1.1518568992614746,0.1966988742351532
TRACK,rough,0.03,2,28,28,1,1.0075350999832153,0.22064200043678284
TRACK,rough,0.03,2,29,29,1,1.2304046154022217,0.22577102482318878
TRACK,rough,0.03,2,30,20,1,0.9178075194358826,0.18954668939113617
TRACK,rough,0.03,2,31,21,1,1.0264465808868408,0.197165846824646
TRACK,rough,0.03,2,32,22,1,1.395167350769043,0.19804944097995758
TRACK,rough,0.03,2,33,23,1,1.207738995552063,0.22149020433425903
TRACK,rough,0.03,2,34,24,1,1.356176495552063,0.20101234316825867
TRACK,rough,0.03,2,35,25,1,1.4808191061019897,0.18049681186676025
TRACK,rough,0.03,2,36,26,1,1.3128167390823364,0.20751328766345978
TRACK,rough,0.03,2,37,27,1,1.146145224571228,0.219231978058815
TRACK,rough,0.03,2,38,28,1,1.2506895065307617,0.19562555849552155
TRACK,rough,0.03,2,39,29,1,1.1917527914047241,0.18478837609291077
TRACK,rough,0.03,2,40,20,1,1.1735986471176147,0.17388074100017548
TRACK,rough,0.03,2,41,21,1,1.2020883560180664,0.1841447949409485
TRACK,rough,0.03,2,42,22,1,1.5849052667617798,0.185643270611763
TRACK,rough,0.03,2,43,23,1,1.5252786874771118,0.18001514673233032
TRACK,rough,0.03,2,44,24,1,1.1634199619293213,0.2372187376022339
TRACK,rough,0.03,2,45,25,1,1.471596598625183,0.17703936994075775
TRACK,rough,0.03,2,46,26,1,1.1761125326156616,0.17608262598514557
TRACK,rough,0.03,2,47,27,1,0.9301511645317078,0.18862347304821014
TRACK,rough,0.03,2,48,28,1,1.488789677619934,0.1740570217370987
TRACK,rough,0.03,2,49,29,1,0.8608115911483765,0.23191101849079132
TRACK,rough,0.03,2,50,20,1,1.376274585723877,0.17860561609268188
TRACK,rough,0.03,2,51,21,1,1.240761399269104,0.22438301146030426
TRACK,rough,0.03,2,52,22,1,1.6802496910095215,0.16160030663013458
TRACK,rough,0.03,2,53,23,1,1.340939998626709,0.21840961277484894
TRACK,rough,0.03,2,54,24,1,1.564378023147583,0.18844100832939148
TRACK,rough,0.03,2,55,25,1,1.5895177125930786,0.19124212861061096
TRACK,rough,0.03,2,56,26,1,1.1653953790664673,0.18690542876720428
TRACK,rough,0.03,2,57,27,1,1.2360039949417114,0.17607027292251587
TRACK,rough,0.03,2,58,28,1,1.440695881843567,0.1602102816104889
TRACK,rough,0.03,2,59,29,1,1.4262638092041016,0.22916829586029053
TRACK,rough,0.03,2,60,20,1,1.3090636730194092,0.18161222338676453
TRACK,rough,0.03,2,61,21,1,1.24202561378479,0.1845867782831192
TRACK,rough,0.03,2,62,22,1,1.5828077793121338,0.16367831826210022
TRACK,rough,0.03,2,63,23,1,1.6437489986419678,0.18344339728355408
TRACK,rough,0.03,2,64,24,1,1.354214072227478,0.14990739524364471
TRACK,rough,0.03,2,65,25,1,1.4762934446334839,0.204500213265419
TRACK,rough,0.03,2,66,26,1,1.2893511056900024,0.21588602662086487
TRACK,rough,0.03,2,67,27,1,1.379427194595337,0.20446749031543732
TRACK,rough,0.03,2,68,28,0,1.0458335876464844,0.19715948402881622
TRACK,rough,0.03,2,69,29,0,1.2478963136672974,0.2075064480304718
TRACK,rough,0.03,2,70,20,1,1.1444755792617798,0.17162568867206573
TRACK,rough,0.03,2,71,21,1,1.4426076412200928,0.20141497254371643
TRACK,rough,0.03,2,72,22,1,1.2270457744598389,0.18703718483448029
TRACK,rough,0.03,2,73,23,1,1.2836825847625732,0.18101269006729126
TRACK,rough,0.03,2,74,24,1,1.2644329071044922,0.1826290488243103
TRACK,rough,0.03,2,75,25,1,1.262052297592163,0.16567611694335938
TRACK,rough,0.03,2,76,26,1,1.167648196220398,0.1948523074388504
TRACK,rough,0.03,2,77,27,1,1.2480311393737793,0.19103161990642548
TRACK,rough,0.03,2,78,28,1,1.334661602973938,0.20913037657737732
TRACK,rough,0.03,2,79,29,1,1.410794734954834,0.17197780311107635
TRACK,rough,0.03,2,80,20,0,0.9348241686820984,0.19300206005573273
TRACK,rough,0.03,2,81,21,1,1.2353745698928833,0.18923376500606537
TRACK,rough,0.03,2,82,22,1,1.3817710876464844,0.19690655171871185
TRACK,rough,0.03,2,83,23,1,1.2515063285827637,0.1814563125371933
TRACK,rough,0.03,2,84,24,1,1.1104717254638672,0.16998161375522614
TRACK,rough,0.03,2,85,25,1,1.4054532051086426,0.20651012659072876
TRACK,rough,0.03,2,86,26,1,1.3386772871017456,0.18338850140571594
TRACK,rough,0.03,2,87,27,1,1.0726004838943481,0.22608618438243866
TRACK,rough,0.03,2,88,28,1,1.1749770641326904,0.18812429904937744
TRACK,rough,0.03,2,89,29,1,1.2028734683990479,0.17657658457756042
TRACK,rough,0.03,2,90,20,1,1.1625654697418213,0.18028032779693604
TRACK,rough,0.03,2,91,21,1,1.411736011505127,0.17826588451862335
TRACK,rough,0.03,2,92,22,1,1.2318594455718994,0.19623468816280365
TRACK,rough,0.03,2,93,23,1,1.3481411933898926,0.17722246050834656
TRACK,rough,0.03,2,94,24,1,1.3100900650024414,0.178404301404953
TRACK,rough,0.03,2,95,25,1,1.1326667070388794,0.18998223543167114
TRACK,rough,0.03,2,96,26,1,1.2818118333816528,0.19618640840053558
TRACK,rough,0.03,2,97,27,1,0.9297977685928345,0.2489781230688095
TRACK,rough,0.03,2,98,28,1,1.0534552335739136,0.18805719912052155
TRACK,rough,0.03,2,99,29,1,1.3142350912094116,0.2131035327911377
TRACK,rough,0.03,2,100,20,1,1.085486888885498,0.22240296006202698
TRACK,rough,0.03,2,101,21,1,1.2639336585998535,0.2227393090724945
TRACK,rough,0.03,2,102,22,1,1.4862858057022095,0.19831261038780212
TRACK,rough,0.03,2,103,23,1,1.2100112438201904,0.18370532989501953
TRACK,rough,0.03,2,104,24,1,1.448283314704895,0.1583348959684372
TRACK,rough,0.03,2,105,25,1,1.2577377557754517,0.2111235111951828
TRACK,rough,0.03,2,106,26,1,1.765854835510254,0.16479529440402985
TRACK,rough,0.03,2,107,27,1,1.1825120449066162,0.22496040165424347
TRACK,rough,0.03,2,108,28,1,1.2683401107788086,0.18778960406780243
TRACK,rough,0.03,2,109,29,1,1.2270017862319946,0.20683294534683228
TRACK,rough,0.03,2,110,20,1,1.394498586654663,0.1741551160812378
TRACK,rough,0.03,2,111,21,1,1.0435028076171875,0.20612387359142303
TRACK,rough,0.03,2,112,22,1,1.4990577697753906,0.1781686246395111
TRACK,rough,0.03,2,113,23,1,1.2123490571975708,0.20832234621047974
TRACK,rough,0.03,2,114,24,1,1.0890311002731323,0.16293016076087952
TRACK,rough,0.03,2,115,25,1,1.2711730003356934,0.19073252379894257
TRACK,rough,0.03,2,116,26,1,1.574188232421875,0.17695030570030212
TRACK,rough,0.03,2,117,27,1,0.9819077849388123,0.19534176588058472
TRACK,rough,0.03,2,118,28,1,1.5945583581924438,0.1661597639322281
TRACK,rough,0.03,2,119,29,1,1.096261978149414,0.17120687663555145
TRACK,rough,0.03,2,120,20,1,1.234777569770813,0.23027300834655762
TRACK,rough,0.03,2,121,21,1,1.7407338619232178,0.16340869665145874
TRACK,rough,0.03,2,122,22,1,1.358557939529419,0.1665918231010437
TRACK,rough,0.03,2,123,23,1,1.5810165405273438,0.19680938124656677
TRACK,rough,0.03,2,124,24,1,1.6597764492034912,0.15497083961963654
TRACK,rough,0.03,2,125,25,1,1.4434009790420532,0.18756206333637238
TRACK,rough,0.03,2,126,26,1,1.2495062351226807,0.16227035224437714
TRACK,rough,0.03,2,127,27,1,1.162062406539917,0.18840207159519196
TRACK,rough,0.03,2,128,28,0,1.3910341262817383,0.20529991388320923
TRACK,rough,0.03,2,129,29,1,1.3328524827957153,0.23302872478961945
TRACK,rough,0.03,2,130,20,1,1.3838599920272827,0.18459942936897278
TRACK,rough,0.03,2,131,21,1,1.5074574947357178,0.16845059394836426
TRACK,rough,0.03,2,132,22,1,1.2018482685089111,0.19735631346702576
TRACK,rough,0.03,2,133,23,1,1.3860360383987427,0.19344782829284668
TRACK,rough,0.03,2,134,24,1,1.2211052179336548,0.2118007242679596
TRACK,rough,0.03,2,135,25,1,1.3823819160461426,0.1962752491235733
TRACK,rough,0.03,2,136,26,1,1.3539584875106812,0.17389175295829773
TRACK,rough,0.03,2,137,27,1,1.4038012027740479,0.1920613795518875
TRACK,rough,0.03,2,138,28,1,1.1203367710113525,0.18468794226646423
TRACK,rough,0.03,2,139,29,0,1.4746675491333008,0.17644686996936798
TRACK,rough,0.03,2,140,20,1,1.2344974279403687,0.16771073639392853
TRACK,rough,0.03,2,141,21,1,1.0685372352600098,0.19800226390361786
TRACK,rough,0.03,2,142,22,0,1.3630857467651367,0.2259543091058731
TRACK,rough,0.03,2,143,23,1,1.6644624471664429,0.1644057035446167
TRACK,rough,0.03,2,144,24,1,1.2709912061691284,0.1942088007926941
TRACK,rough,0.03,2,145,25,1,1.4677931070327759,0.17833639681339264
TRACK,rough,0.03,2,146,26,1,1.0209356546401978,0.15826278924942017
TRACK,rough,0.03,2,147,27,1,1.0755795240402222,0.2151191532611847
TRACK,rough,0.03,2,148,28,1,1.519928216934204,0.17565947771072388
TRACK,rough,0.03,2,149,29,1,1.1084343194961548,0.1901600956916809
TRACK,rough,0.03,2,150,20,1,1.0602779388427734,0.22387352585792542
TRACK,rough,0.03,2,151,21,1,1.6709319353103638,0.18645527958869934
TRACK,rough,0.03,2,152,22,1,1.3447351455688477,0.16929012537002563
TRACK,rough,0.03,2,153,23,1,1.251471996307373,0.1845681220293045
TRACK,rough,0.03,2,154,24,0,1.0808058977127075,0.20036756992340088
TRACK,rough,0.03,2,155,25,1,1.7702934741973877,0.14738251268863678
TRACK,rough,0.03,2,156,26,1,1.2306768894195557,0.18293672800064087
TRACK,rough,0.03,2,157,27,1,1.2146310806274414,0.17840999364852905
TRACK,rough,0.03,2,158,28,1,1.1434264183044434,0.1911909580230713
TRACK,rough,0.03,2,159,29,1,1.2343647480010986,0.1802731305360794
TRACK,rough,0.03,2,160,20,1,1.226528286933899,0.1675805300474167
TRACK,rough,0.03,2,161,21,1,1.0582019090652466,0.20283234119415283
TRACK,rough,0.03,2,162,22,1,1.2364736795425415,0.19647814333438873
TRACK,rough,0.03,2,163,23,1,1.1254087686538696,0.19836483895778656
TRACK,rough,0.03,2,164,24,0,1.4054018259048462,0.19746655225753784
TRACK,rough,0.03,2,165,25,1,1.210553765296936,0.18340054154396057
TRACK,rough,0.03,2,166,26,1,1.1919682025909424,0.18844455480575562
TRACK,rough,0.03,2,167,27,1,1.3624695539474487,0.182171031832695
TRACK,rough,0.03,2,168,28,1,1.2833366394042969,0.18186213076114655
TRACK,rough,0.03,2,169,29,1,1.299631953239441,0.16556891798973083
TRACK,rough,0.03,2,170,20,1,1.2642117738723755,0.1795387864112854
TRACK,rough,0.03,2,171,21,1,1.3992599248886108,0.18195104598999023
TRACK,rough,0.03,2,172,22,1,1.1661252975463867,0.1853940486907959
TRACK,rough,0.03,2,173,23,1,1.7753716707229614,0.18032176792621613
TRACK,rough,0.03,2,174,24,1,1.2976731061935425,0.19671730697155
TRACK,rough,0.03,2,175,25,1,2.2847442626953125,0.14387531578540802
TRACK,rough,0.03,2,176,26,1,1.118928074836731,0.16505639255046844
TRACK,rough,0.03,2,177,27,1,1.486237645149231,0.17659127712249756
TRACK,rough,0.03,2,178,28,1,1.2987115383148193,0.15738268196582794
TRACK,rough,0.03,2,179,29,1,1.25856614112854,0.20138929784297943
TRACK,rough,0.03,2,180,20,1,1.200961947441101,0.21213075518608093
TRACK,rough,0.03,2,181,21,1,1.2126376628875732,0.20441679656505585
TRACK,rough,0.03,2,182,22,1,1.2981643676757812,0.22267895936965942
TRACK,rough,0.03,2,183,23,1,1.236200213432312,0.19185110926628113
TRACK,rough,0.03,2,184,24,1,1.2889723777770996,0.21532011032104492
TRACK,rough,0.03,2,185,25,1,1.2643076181411743,0.18364079296588898
TRACK,rough,0.03,2,186,26,1,1.3197004795074463,0.15506023168563843
TRACK,rough,0.03,2,187,27,1,1.1642632484436035,0.20469382405281067
TRACK,rough,0.03,2,188,28,1,1.4483915567398071,0.17699208855628967
TRACK,rough,0.03,2,189,29,1,1.3375052213668823,0.18712566792964935
TRACK,rough,0.03,2,190,20,1,1.3941231966018677,0.18343687057495117
TRACK,rough,0.03,2,191,21,1,1.0223021507263184,0.20418113470077515
TRACK,rough,0.03,2,192,22,1,1.5066112279891968,0.18315492570400238
TRACK,rough,0.03,2,193,23,1,1.9325659275054932,0.1694432944059372
TRACK,rough,0.03,2,194,24,1,1.1662325859069824,0.2262709140777588
TRACK,rough,0.03,2,195,25,0,1.5446289777755737,0.1836962103843689
